customer_id,age,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,support_calls,avg_call_duration,data_usage_gb,login_frequency,churned
CUST_000970,18,58,70.67,3987.71,Month-to-month,Credit card,DSL,3,16.8,66.08,16,0
CUST_000971,36,42,22.03,923.23,Month-to-month,Bank transfer,DSL,1,10.3,52.18,12,0
CUST_000972,26,8,91.17,770.44,One year,Credit card,DSL,2,5.3,44.5,16,1
CUST_000973,45,37,66.17,2446.35,One year,Mailed check,No,1,25.4,72.57,13,0
CUST_000974,27,1,51.98,51.98,One year,Credit card,No,3,6.6,121.15,16,1
CUST_000975,29,72,44.14,3204.51,Month-to-month,Bank transfer,Fiber optic,3,5.2,2.36,8,0
CUST_000976,18,17,59.14,1035.51,Month-to-month,Credit card,DSL,1,15.5,3.42,15,1
CUST_000977,29,8,82.21,574.66,Two year,Electronic check,DSL,3,1.6,15.16,15,0
CUST_000978,18,10,78.69,791.38,Month-to-month,Bank transfer,DSL,3,1.4,53.44,16,0
CUST_000979,18,1,47.36,169.16,Two year,Credit card,DSL,4,12.2,26.81,12,1
CUST_000980,44,72,43.85,3090.38,Month-to-month,Electronic check,DSL,3,16.4,26.87,14,0
CUST_000981,44,1,81.42,81.42,One year,Bank transfer,Fiber optic,4,0.6,12.87,14,1
CUST_000982,40,25,46.94,1270.62,Month-to-month,Credit card,Fiber optic,2,11.6,8.62,5,0
CUST_000983,23,14,66.5,986.18,Month-to-month,Bank transfer,DSL,1,4.4,18.22,11,1
CUST_000984,34,71,68.09,4808.99,Month-to-month,Electronic check,Fiber optic,1,9.7,15.57,11,1
CUST_000985,34,6,72.8,447.12,One year,Bank transfer,Fiber optic,2,1.2,12.82,9,0
CUST_000986,21,18,86.46,1556.12,Month-to-month,Electronic check,Fiber optic,0,28.9,37.68,14,0
CUST_000987,53,15,33.43,463.99,One year,Credit card,DSL,1,17.0,19.89,20,0
CUST_000988,45,29,17.22,495.7,Month-to-month,Electronic check,No,3,4.2,31.26,16,0
CUST_000989,32,1,50.81,50.81,Month-to-month,Electronic check,Fiber optic,1,17.9,17.96,16,1
CUST_000990,35,5,110.04,555.83,Two year,Electronic check,DSL,1,18.0,39.9,15,1
CUST_000991,37,5,115.55,540.35,Two year,Bank transfer,Fiber optic,2,4.9,6.66,11,0
CUST_000992,18,32,110.78,3481.11,One year,Credit card,Fiber optic,3,23.5,4.88,10,0
CUST_000993,32,5,60.18,298.81,Month-to-month,Electronic check,Fiber optic,0,30.1,14.34,16,0
CUST_000994,26,20,20.45,494.7,Month-to-month,Electronic check,Fiber optic,1,2.0,43.14,9,0
CUST_000995,22,5,15.0,79.11,Two year,Mailed check,Fiber optic,3,0.6,13.98,16,0
CUST_000996,31,47,49.65,2316.93,Month-to-month,Credit card,Fiber optic,0,3.2,153.54,12,0
CUST_000997,56,68,60.05,4120.98,Two year,Mailed check,Fiber optic,6,5.4,7.25,19,0
CUST_000998,42,17,97.52,1649.85,Month-to-month,Electronic check,DSL,2,0.8,16.55,14,0
CUST_000999,28,10,86.7,960.35,Two year,Bank transfer,DSL,1,1.2,3.2,18,0
CUST_001000,41,6,70.69,423.92,Month-to-month,Electronic check,DSL,0,28.5,88.05,20,1
CUST_001001,51,1,42.75,77.78,Month-to-month,Mailed check,Fiber optic,1,10.7,17.81,13,1
CUST_001002,46,7,40.98,249.13,One year,Electronic check,DSL,3,16.6,1.91,11,1
CUST_001003,35,25,71.35,1808.98,Two year,Credit card,Fiber optic,1,28.4,14.65,15,0
CUST_001004,27,18,82.43,1497.43,Two year,Credit card,DSL,3,3.8,1.53,10,0
CUST_001005,43,69,74.8,5158.17,One year,Credit card,Fiber optic,0,9.3,67.99,20,0
CUST_001006,39,12,39.14,444.53,One year,Mailed check,Fiber optic,3,1.6,8.08,20,0
CUST_001007,45,28,81.27,2243.57,One year,Bank transfer,DSL,2,6.4,20.92,13,0
CUST_001008,42,16,75.65,1224.48,One year,Electronic check,Fiber optic,1,1.9,9.58,19,0
CUST_001009,47,17,38.23,681.41,Two year,Bank transfer,No,1,1.4,16.45,14,0
CUST_001010,28,7,45.39,311.39,Month-to-month,Bank transfer,DSL,6,0.8,44.85,17,0
CUST_001011,50,14,82.21,1165.34,One year,Credit card,No,8,6.9,13.39,14,0
CUST_001012,37,15,59.14,885.16,One year,Electronic check,Fiber optic,5,23.9,35.07,15,1
CUST_001013,59,29,104.73,3042.06,One year,Credit card,Fiber optic,0,1.0,1.21,18,0
CUST_001014,26,67,77.53,5184.37,Two year,Bank transfer,DSL,1,5.6,5.62,23,0
CUST_001015,55,9,52.83,476.41,Month-to-month,Electronic check,Fiber optic,1,9.3,21.16,13,1
CUST_001016,37,1,64.74,199.65,Month-to-month,Bank transfer,Fiber optic,1,5.5,9.79,11,1
CUST_001017,27,16,66.58,1080.94,Month-to-month,Credit card,Fiber optic,2,19.4,64.96,19,0
CUST_001018,29,18,46.79,874.49,Month-to-month,Credit card,Fiber optic,2,1.5,46.38,9,0
CUST_001019,31,4,42.19,190.64,Month-to-month,Bank transfer,Fiber optic,0,0.2,78.52,15,1
CUST_001020,40,34,82.53,2793.04,Two year,Electronic check,DSL,1,3.9,22.17,10,0
CUST_001021,41,72,86.13,6266.19,One year,Credit card,DSL,2,6.5,9.55,9,0
CUST_001022,28,69,80.09,5511.96,Two year,Bank transfer,DSL,0,2.3,37.06,13,0
CUST_001023,34,5,102.88,567.17,Month-to-month,Electronic check,No,2,1.5,7.0,14,1
CUST_001024,60,49,51.46,2504.62,Two year,Electronic check,DSL,2,13.1,15.02,24,0
CUST_001025,55,29,106.86,3050.85,One year,Electronic check,DSL,0,1.7,30.21,17,1
CUST_001026,40,14,42.48,612.95,Month-to-month,Electronic check,DSL,2,4.7,9.92,21,0
CUST_001027,35,18,39.68,659.06,One year,Credit card,No,2,24.7,218.93,14,0
CUST_001028,36,45,21.0,971.83,Two year,Electronic check,Fiber optic,0,7.6,41.3,14,0
CUST_001029,42,15,53.86,748.12,Month-to-month,Electronic check,No,4,5.5,8.01,16,1
CUST_001030,22,11,52.41,560.53,One year,Mailed check,Fiber optic,2,3.6,52.36,23,0
CUST_001031,31,16,78.15,1178.79,Two year,Mailed check,No,0,5.9,102.82,17,0
CUST_001032,18,20,71.1,1563.15,Month-to-month,Electronic check,DSL,1,10.6,4.45,19,0
CUST_001033,39,5,35.18,93.18,One year,Electronic check,DSL,2,13.8,72.22,13,1
CUST_001034,42,55,55.18,3035.49,Month-to-month,Electronic check,DSL,0,8.4,5.69,16,1
CUST_001035,29,26,55.71,1505.71,Month-to-month,Bank transfer,Fiber optic,4,12.5,19.91,13,0
CUST_001036,53,24,20.6,546.23,One year,Electronic check,Fiber optic,3,0.7,23.93,11,1
CUST_001037,20,2,40.48,123.52,Month-to-month,Bank transfer,DSL,1,0.1,10.39,10,1
CUST_001038,18,22,45.73,990.19,One year,Electronic check,DSL,0,10.6,10.36,13,1
CUST_001039,37,3,100.84,370.08,Month-to-month,Electronic check,Fiber optic,4,2.4,8.53,23,1
CUST_001040,47,1,69.79,115.46,Month-to-month,Mailed check,DSL,0,16.8,11.7,20,1
CUST_001041,55,17,81.55,1397.04,One year,Electronic check,Fiber optic,2,6.1,7.43,19,1
CUST_001042,29,12,27.53,342.44,Month-to-month,Electronic check,DSL,1,5.2,61.13,8,0
CUST_001043,47,21,94.86,1976.77,Month-to-month,Electronic check,Fiber optic,0,11.9,4.62,17,1
CUST_001044,34,2,97.53,149.57,Two year,Electronic check,Fiber optic,3,10.8,121.25,24,1
CUST_001045,32,13,15.04,257.4,Two year,Bank transfer,Fiber optic,2,9.7,17.58,13,0
CUST_001046,45,4,47.37,255.08,Two year,Electronic check,DSL,0,9.4,2.47,18,1
CUST_001047,42,72,77.39,5528.17,One year,Credit card,DSL,2,5.8,43.5,12,0
CUST_001048,18,19,81.11,1533.4,Two year,Credit card,Fiber optic,1,20.9,13.62,17,0
CUST_001049,52,27,48.04,1289.84,Two year,Credit card,Fiber optic,6,17.7,6.09,13,0
CUST_001050,51,9,57.36,514.63,Month-to-month,Electronic check,Fiber optic,0,3.2,14.28,15,1
CUST_001051,27,2,50.07,103.35,Month-to-month,Credit card,Fiber optic,5,13.1,9.26,17,0
CUST_001052,39,72,67.76,4926.1,Month-to-month,Electronic check,DSL,1,17.7,72.78,13,0
CUST_001053,40,8,94.93,722.07,Month-to-month,Electronic check,No,1,7.7,9.2,13,1
CUST_001054,38,13,45.72,552.09,Two year,Electronic check,Fiber optic,2,6.5,5.34,14,0
CUST_001055,28,25,90.02,2312.34,One year,Credit card,Fiber optic,4,8.9,9.89,20,0
CUST_001056,26,1,45.46,45.46,One year,Electronic check,No,4,1.4,7.44,10,1
CUST_001057,34,39,43.81,1645.41,Month-to-month,Credit card,DSL,1,0.7,58.98,15,0
CUST_001058,49,18,85.46,1514.11,Month-to-month,Electronic check,Fiber optic,2,13.7,24.56,19,1
CUST_001059,41,7,88.05,599.84,Month-to-month,Credit card,No,3,6.8,4.63,18,1
CUST_001060,30,1,86.29,164.03,Two year,Credit card,DSL,1,1.0,6.99,16,0
CUST_001061,44,4,32.11,174.66,Month-to-month,Credit card,DSL,2,4.3,12.87,14,1
CUST_001062,18,54,53.35,2938.34,Two year,Mailed check,Fiber optic,2,2.8,3.18,15,0
CUST_001063,48,27,85.57,2351.52,Month-to-month,Credit card,DSL,3,16.7,6.63,15,1
CUST_001064,18,6,66.04,443.54,One year,Credit card,No,2,5.7,27.78,19,0
CUST_001065,30,1,38.16,38.16,One year,Electronic check,DSL,2,6.9,123.29,16,1
CUST_001066,21,28,76.46,2130.89,Two year,Mailed check,Fiber optic,5,2.1,3.2,7,0
CUST_001067,19,20,47.13,893.1,Month-to-month,Bank transfer,DSL,3,12.8,306.93,19,1
CUST_001068,48,12,109.86,1307.83,Month-to-month,Electronic check,DSL,2,21.3,29.22,15,1
CUST_001069,29,10,103.62,1070.42,Month-to-month,Credit card,No,3,12.6,6.46,11,0
CUST_001070,39,5,80.1,407.24,Two year,Electronic check,Fiber optic,1,5.4,92.51,19,0
CUST_001071,34,26,99.03,2640.23,Month-to-month,Bank transfer,DSL,2,14.4,30.52,19,0
CUST_001072,40,72,66.62,4739.55,Month-to-month,Electronic check,DSL,5,1.7,46.8,8,1
CUST_001073,35,4,84.14,361.56,One year,Electronic check,Fiber optic,3,1.0,45.85,11,1
CUST_001074,19,21,101.94,2078.39,One year,Electronic check,Fiber optic,2,4.6,58.87,15,0
CUST_001075,46,13,71.14,929.5,Two year,Credit card,Fiber optic,0,1.6,5.75,14,0
CUST_001076,29,14,58.62,857.7,Two year,Electronic check,Fiber optic,4,2.4,45.02,6,0
CUST_001077,18,7,22.38,145.97,One year,Credit card,DSL,1,7.0,21.19,11,1
CUST_001078,29,41,62.92,2607.34,Two year,Credit card,No,0,4.1,35.91,14,0
CUST_001079,53,15,85.59,1235.8,One year,Mailed check,Fiber optic,4,16.1,10.22,19,0
CUST_001080,45,18,88.64,1512.35,Month-to-month,Electronic check,Fiber optic,0,2.0,10.52,13,0
CUST_001081,30,8,77.61,648.72,Two year,Electronic check,Fiber optic,3,45.9,11.25,10,0
CUST_001082,30,4,51.47,293.07,One year,Mailed check,Fiber optic,2,3.6,41.73,15,1
CUST_001083,31,2,15.58,15.58,Month-to-month,Electronic check,Fiber optic,2,5.8,18.46,8,0
CUST_001084,59,30,52.62,1639.7,One year,Bank transfer,Fiber optic,2,1.1,11.71,14,0
CUST_001085,39,5,57.39,289.13,Month-to-month,Credit card,No,0,6.9,14.34,13,1
CUST_001086,40,28,57.18,1534.17,Month-to-month,Electronic check,Fiber optic,4,26.0,70.16,15,0
CUST_001087,47,11,80.46,828.53,One year,Bank transfer,Fiber optic,1,11.1,32.92,11,0
CUST_001088,37,12,114.64,1376.49,Two year,Credit card,No,2,2.2,31.76,7,0
CUST_001089,31,15,68.09,1001.1,One year,Credit card,DSL,2,4.7,26.22,21,0
CUST_001090,32,11,59.58,589.75,Month-to-month,Credit card,Fiber optic,1,4.4,58.66,16,1
CUST_001091,34,2,58.52,58.52,Two year,Credit card,Fiber optic,2,0.8,6.97,19,0
CUST_001092,34,8,68.11,502.54,Month-to-month,Electronic check,No,3,17.4,48.72,15,0
CUST_001093,43,26,44.29,1161.3,Month-to-month,Credit card,DSL,1,3.8,21.68,16,0
CUST_001094,35,26,68.0,1767.81,Month-to-month,Credit card,DSL,1,5.5,7.9,16,0
CUST_001095,43,8,76.27,585.1,Month-to-month,Mailed check,DSL,5,2.8,19.7,13,1
CUST_001096,34,14,70.24,993.48,Month-to-month,Mailed check,DSL,1,1.3,15.26,13,1
CUST_001097,35,5,76.44,434.19,One year,Mailed check,DSL,3,18.6,28.26,25,0
CUST_001098,18,5,75.84,398.92,Two year,Electronic check,Fiber optic,1,0.3,49.43,15,0
CUST_001099,45,1,20.7,20.7,Two year,Electronic check,No,1,4.1,6.49,19,0
CUST_001100,39,54,80.92,4416.18,Two year,Bank transfer,Fiber optic,1,10.5,111.89,14,0
CUST_001101,46,5,48.22,193.13,Month-to-month,Bank transfer,DSL,0,3.0,3.74,9,1
CUST_001102,18,6,37.6,214.38,One year,Mailed check,No,4,4.7,9.58,19,0
CUST_001103,60,7,37.39,251.67,Two year,Electronic check,Fiber optic,2,6.6,144.17,12,0
CUST_001104,33,3,75.84,165.67,Month-to-month,Credit card,DSL,0,42.5,4.55,13,0
CUST_001105,48,24,59.44,1405.46,One year,Electronic check,DSL,3,11.4,11.11,11,0
CUST_001106,22,1,22.95,22.95,Month-to-month,Electronic check,Fiber optic,2,27.3,9.22,11,1
CUST_001107,42,3,76.95,326.46,Month-to-month,Bank transfer,Fiber optic,1,9.5,1.79,15,1
CUST_001108,22,24,29.01,649.36,One year,Mailed check,Fiber optic,0,2.5,17.99,22,0
CUST_001109,27,9,68.5,695.77,One year,Electronic check,DSL,2,2.7,31.31,9,0
CUST_001110,57,29,70.96,2059.82,One year,Mailed check,Fiber optic,0,13.8,31.22,12,0
CUST_001111,32,19,87.14,1683.89,Month-to-month,Credit card,DSL,2,4.5,11.08,18,1
CUST_001112,37,7,109.54,742.35,One year,Bank transfer,Fiber optic,1,3.7,2.76,13,0
CUST_001113,45,25,30.88,782.47,Two year,Mailed check,Fiber optic,3,23.2,9.95,15,0
CUST_001114,40,2,63.69,159.9,Two year,Electronic check,DSL,0,0.1,8.09,15,1
CUST_001115,36,18,58.09,1078.88,Month-to-month,Bank transfer,DSL,5,6.0,25.71,20,0
CUST_001116,39,13,75.84,1024.71,Month-to-month,Credit card,DSL,1,11.9,11.26,20,0
CUST_001117,63,7,70.39,474.33,One year,Bank transfer,DSL,1,10.7,29.64,10,0
CUST_001118,34,22,56.19,1212.08,Month-to-month,Credit card,DSL,3,3.7,2.87,14,1
CUST_001119,37,49,53.98,2565.19,Month-to-month,Bank transfer,Fiber optic,4,6.1,36.88,17,0
CUST_001120,47,72,37.09,2696.55,Month-to-month,Bank transfer,Fiber optic,3,0.0,32.62,11,0
CUST_001121,48,22,89.7,2027.44,Two year,Credit card,Fiber optic,3,6.1,6.49,16,0
CUST_001122,49,12,76.48,998.56,One year,Credit card,Fiber optic,2,7.1,9.48,14,0
CUST_001123,42,6,87.94,542.92,Month-to-month,Credit card,Fiber optic,2,16.6,14.06,14,1
CUST_001124,21,7,57.24,362.36,Month-to-month,Mailed check,No,2,1.9,57.24,9,0
CUST_001125,54,15,48.58,643.83,One year,Credit card,DSL,5,14.0,14.47,16,0
CUST_001126,21,10,38.04,432.5,Month-to-month,Bank transfer,Fiber optic,1,10.1,27.16,15,0
CUST_001127,38,58,73.97,4200.62,One year,Credit card,DSL,1,8.8,19.38,17,0
CUST_001128,25,11,39.01,412.03,Month-to-month,Electronic check,DSL,1,4.0,48.32,12,0
CUST_001129,34,11,111.22,1212.17,Month-to-month,Bank transfer,Fiber optic,0,3.7,23.0,12,0
CUST_001130,38,11,32.31,351.93,Month-to-month,Credit card,Fiber optic,0,9.7,5.62,15,0
CUST_001131,38,43,71.84,3090.97,One year,Electronic check,Fiber optic,0,37.0,15.01,15,0
CUST_001132,40,25,104.17,2611.19,One year,Bank transfer,Fiber optic,3,4.2,53.18,15,0
CUST_001133,54,22,79.98,1638.73,Month-to-month,Credit card,DSL,1,20.1,27.04,19,0
CUST_001134,40,9,69.39,625.26,Month-to-month,Electronic check,No,2,7.1,5.75,17,1
CUST_001135,32,40,40.79,1520.04,Month-to-month,Mailed check,DSL,0,16.2,115.73,21,1
CUST_001136,46,1,30.46,67.07,One year,Bank transfer,DSL,1,2.0,10.68,18,0
CUST_001137,49,49,84.25,4100.56,Month-to-month,Bank transfer,DSL,1,11.5,49.63,16,0
CUST_001138,20,17,102.65,1637.26,Month-to-month,Electronic check,No,5,14.4,80.84,14,1
CUST_001139,42,12,54.03,607.63,One year,Electronic check,Fiber optic,1,14.3,56.84,14,0
CUST_001140,43,16,36.52,555.87,One year,Electronic check,Fiber optic,4,12.3,8.18,20,0
CUST_001141,31,26,15.0,449.53,Month-to-month,Electronic check,Fiber optic,1,2.9,59.0,13,1
CUST_001142,51,1,40.48,50.31,Month-to-month,Electronic check,Fiber optic,1,5.9,25.23,25,0
CUST_001143,33,49,62.16,3062.99,Two year,Bank transfer,Fiber optic,2,2.9,5.31,14,0
CUST_001144,36,14,104.98,1528.75,Two year,Bank transfer,Fiber optic,1,3.4,18.33,10,0
CUST_001145,32,10,81.83,813.48,Month-to-month,Credit card,No,1,2.9,7.36,18,1
CUST_001146,35,3,72.63,255.59,Two year,Electronic check,Fiber optic,4,2.7,29.58,22,1
CUST_001147,21,13,55.0,749.15,One year,Mailed check,Fiber optic,3,9.5,44.04,13,0
CUST_001148,18,16,50.42,742.41,Two year,Electronic check,DSL,2,8.4,61.71,13,0
CUST_001149,54,12,100.14,1275.34,Month-to-month,Credit card,No,3,1.8,18.55,18,1
CUST_001150,24,27,70.02,1819.48,One year,Bank transfer,Fiber optic,2,9.4,8.0,13,0
CUST_001151,23,13,15.0,240.87,One year,Credit card,Fiber optic,2,2.8,6.01,11,0
CUST_001152,18,72,48.16,3391.77,Month-to-month,Electronic check,Fiber optic,2,1.8,39.44,17,0
CUST_001153,27,21,43.54,944.5,One year,Bank transfer,Fiber optic,0,11.0,53.02,10,0
CUST_001154,19,39,51.34,2095.49,Month-to-month,Bank transfer,DSL,2,3.6,34.63,15,0
CUST_001155,54,2,79.07,147.5,Month-to-month,Credit card,DSL,1,6.7,8.52,16,1
CUST_001156,47,12,62.31,734.95,Month-to-month,Bank transfer,Fiber optic,1,1.8,10.57,12,0
CUST_001157,26,9,63.08,598.23,Two year,Bank transfer,DSL,5,7.6,11.31,13,0
CUST_001158,62,20,97.84,1940.27,One year,Electronic check,Fiber optic,4,1.9,4.46,11,0
CUST_001159,46,47,47.59,2327.57,One year,Bank transfer,Fiber optic,1,1.5,33.18,14,0
CUST_001160,31,1,111.6,121.21,One year,Electronic check,DSL,3,3.9,17.38,11,0
CUST_001161,18,1,48.22,48.22,Month-to-month,Electronic check,DSL,1,12.5,83.9,14,0
CUST_001162,62,45,67.23,2998.33,Month-to-month,Electronic check,Fiber optic,5,1.6,7.58,14,1
CUST_001163,18,5,57.97,243.2,One year,Credit card,Fiber optic,2,1.0,17.33,8,0
CUST_001164,18,26,68.09,1738.83,Two year,Electronic check,DSL,2,0.3,5.77,11,0
CUST_001165,47,18,76.11,1352.53,Month-to-month,Credit card,Fiber optic,5,4.3,13.7,16,1
CUST_001166,64,42,75.85,3161.15,Month-to-month,Credit card,Fiber optic,1,2.7,44.2,10,0
CUST_001167,51,3,46.17,105.61,Month-to-month,Credit card,DSL,2,2.8,21.23,10,1
CUST_001168,41,3,36.93,215.72,Month-to-month,Credit card,DSL,5,32.1,7.64,21,0
CUST_001169,42,19,127.58,2372.5,Month-to-month,Credit card,DSL,0,1.7,4.48,19,0
CUST_001170,45,70,52.9,3710.36,One year,Electronic check,Fiber optic,0,4.9,14.37,18,0
CUST_001171,44,12,82.48,1019.39,Month-to-month,Electronic check,Fiber optic,0,34.4,24.67,21,1
CUST_001172,38,9,24.81,254.79,Month-to-month,Bank transfer,Fiber optic,1,0.2,45.61,15,0
CUST_001173,36,22,58.01,1273.28,One year,Mailed check,No,5,9.5,9.52,17,0
CUST_001174,34,63,61.82,3882.63,Two year,Electronic check,DSL,3,3.7,9.28,17,1
CUST_001175,25,43,76.82,3325.85,Month-to-month,Bank transfer,DSL,10,18.9,167.9,21,0
CUST_001176,31,72,15.0,1093.33,One year,Bank transfer,DSL,2,19.4,19.61,19,0
CUST_001177,18,1,69.15,69.15,Month-to-month,Credit card,DSL,2,3.9,52.13,13,1
CUST_001178,33,2,36.26,36.26,Two year,Bank transfer,Fiber optic,5,2.0,5.67,26,1
CUST_001179,23,22,73.11,1584.99,One year,Bank transfer,Fiber optic,3,4.5,27.71,18,0
CUST_001180,21,41,39.09,1545.44,Two year,Mailed check,DSL,2,26.9,42.03,21,0
CUST_001181,37,8,43.61,315.55,Month-to-month,Mailed check,DSL,1,2.6,21.28,22,0
CUST_001182,51,6,58.16,350.62,One year,Credit card,DSL,2,31.8,3.52,16,0
CUST_001183,46,37,38.69,1449.53,One year,Electronic check,No,6,13.7,8.1,11,0
CUST_001184,18,1,53.11,142.13,Month-to-month,Mailed check,Fiber optic,1,2.5,29.0,11,1
CUST_001185,23,11,35.17,359.95,Month-to-month,Bank transfer,Fiber optic,3,12.5,4.06,20,0
CUST_001186,46,16,19.17,345.46,One year,Mailed check,DSL,3,0.4,252.89,12,0
CUST_001187,23,19,90.45,1733.83,One year,Electronic check,Fiber optic,4,6.4,62.79,20,1
CUST_001188,32,31,32.6,1075.36,Month-to-month,Electronic check,DSL,4,3.5,4.45,14,0
CUST_001189,41,10,60.53,634.14,One year,Electronic check,No,3,4.5,26.12,12,0
CUST_001190,23,22,83.82,1793.67,Month-to-month,Electronic check,Fiber optic,2,5.1,21.67,15,1
CUST_001191,36,21,49.63,956.0,Month-to-month,Credit card,Fiber optic,4,5.6,59.68,11,1
CUST_001192,18,19,44.37,858.61,One year,Bank transfer,Fiber optic,3,8.5,1.65,22,1
CUST_001193,27,24,70.66,1669.32,Month-to-month,Electronic check,Fiber optic,1,9.5,23.8,22,0
CUST_001194,38,7,92.95,601.62,Month-to-month,Mailed check,DSL,2,29.7,6.04,9,0
CUST_001195,18,2,35.77,35.77,Month-to-month,Electronic check,DSL,0,11.5,31.15,20,1
CUST_001196,40,3,61.25,191.79,One year,Credit card,Fiber optic,1,9.3,6.77,9,0
CUST_001197,34,6,21.69,205.51,Month-to-month,Mailed check,DSL,2,4.0,78.98,7,0
CUST_001198,41,16,55.17,862.29,Two year,Credit card,DSL,2,1.0,27.36,12,0
CUST_001199,37,44,65.86,2927.14,Month-to-month,Electronic check,Fiber optic,3,0.5,3.31,15,0
CUST_001200,51,28,43.63,1216.65,One year,Credit card,No,1,5.2,1.57,16,0
CUST_001201,36,37,53.58,1917.81,Month-to-month,Electronic check,No,3,8.8,33.06,14,1
CUST_001202,29,10,29.79,334.68,One year,Electronic check,DSL,2,8.4,10.03,13,0
CUST_001203,36,12,66.93,748.39,One year,Electronic check,DSL,1,24.4,35.65,13,0
CUST_001204,41,12,91.39,1097.79,Month-to-month,Bank transfer,Fiber optic,3,3.9,10.38,12,1
CUST_001205,35,5,37.57,170.78,Month-to-month,Electronic check,Fiber optic,1,7.9,66.92,19,1
CUST_001206,35,1,49.43,94.09,Month-to-month,Mailed check,No,1,17.5,55.1,23,1
CUST_001207,26,21,77.56,1575.93,Month-to-month,Credit card,No,1,4.1,30.94,15,1
CUST_001208,27,72,95.3,6881.31,Month-to-month,Electronic check,Fiber optic,1,5.2,8.17,13,0
CUST_001209,18,4,27.67,68.69,One year,Electronic check,DSL,0,20.5,11.18,13,1
CUST_001210,55,1,60.78,60.78,One year,Credit card,DSL,2,6.4,15.5,25,0
CUST_001211,20,36,72.08,2413.06,Month-to-month,Mailed check,DSL,1,12.9,7.03,24,0
CUST_001212,26,6,62.45,479.3,Month-to-month,Credit card,Fiber optic,2,21.9,38.92,13,0
CUST_001213,26,42,15.0,657.53,Month-to-month,Mailed check,DSL,5,6.8,14.5,15,0
CUST_001214,45,29,77.53,2209.92,Month-to-month,Mailed check,Fiber optic,4,0.9,16.75,16,1
CUST_001215,31,69,102.98,7049.62,One year,Electronic check,Fiber optic,2,13.8,11.94,18,0
CUST_001216,49,12,67.92,790.22,One year,Credit card,DSL,2,13.6,19.73,15,0
CUST_001217,26,26,39.22,1055.63,Month-to-month,Credit card,No,5,1.0,23.94,10,0
CUST_001218,38,15,52.17,687.97,Month-to-month,Credit card,Fiber optic,0,6.4,11.61,18,1
CUST_001219,24,23,109.25,2505.62,Two year,Mailed check,No,0,5.3,15.85,23,0
CUST_001220,60,14,87.75,1317.02,Month-to-month,Credit card,No,2,15.0,12.61,20,1
CUST_001221,20,5,81.0,348.31,Month-to-month,Mailed check,DSL,1,2.6,12.64,13,1
CUST_001222,38,17,73.91,1260.49,One year,Mailed check,DSL,0,4.4,20.5,20,0
CUST_001223,42,18,48.47,982.65,One year,Credit card,DSL,3,7.4,1.56,12,0
CUST_001224,39,39,59.99,2371.05,Month-to-month,Electronic check,Fiber optic,3,5.8,81.66,13,0
CUST_001225,32,31,63.05,1960.91,Two year,Electronic check,Fiber optic,2,24.8,43.07,15,0
CUST_001226,33,26,78.74,2072.56,Month-to-month,Electronic check,No,1,25.9,23.58,20,0
CUST_001227,35,2,102.72,185.4,One year,Credit card,DSL,2,0.7,46.4,17,1
CUST_001228,33,30,92.96,2853.74,Month-to-month,Mailed check,Fiber optic,4,2.8,5.17,13,1
CUST_001229,46,16,29.52,452.28,One year,Mailed check,No,3,0.1,3.5,9,0
CUST_001230,61,53,70.6,3643.83,Two year,Credit card,Fiber optic,2,4.3,3.04,11,0
CUST_001231,28,60,83.42,4985.58,Month-to-month,Mailed check,DSL,2,8.7,30.96,16,0
CUST_001232,18,1,80.47,80.47,One year,Electronic check,Fiber optic,3,5.1,23.13,16,0
CUST_001233,33,41,49.27,2005.98,Two year,Bank transfer,DSL,3,0.6,28.78,10,0
CUST_001234,65,1,137.85,137.85,Month-to-month,Credit card,DSL,2,1.7,51.2,15,1
CUST_001235,25,10,33.07,390.6,One year,Electronic check,DSL,3,1.5,1.87,14,0
CUST_001236,54,18,37.92,717.33,Two year,Bank transfer,DSL,1,5.7,6.04,13,1
CUST_001237,55,3,70.84,225.68,One year,Electronic check,Fiber optic,2,9.1,10.45,12,1
CUST_001238,28,32,117.92,3773.3,Month-to-month,Bank transfer,DSL,5,3.0,39.08,22,1
CUST_001239,41,1,44.1,44.1,Month-to-month,Electronic check,Fiber optic,2,1.1,23.31,17,1
CUST_001240,54,4,58.35,124.36,Month-to-month,Electronic check,DSL,0,12.8,279.66,15,1
